ID,Nome,Preço,Quantidade
23838,Frango,1.12,22838
23839,Carne,2.24,22839
23840,Vassoura,4.48,22840
23841,Bucha,8.96,22841
23842,Limpeza,17.92,22842
23843,Sabonete,35.84,22843
23844,Pão,71.68,22844
23845,Alho,143.36,22845
23846,Cenoura,286.72,22846
23847,Batata,573.44,22847
23848,Repolho,1146.88,22848
23849,Maionese,1.12,22849
23850,Ketchup,2.24,22850
23851,Mostarda,4.48,22851
23852,Macarrão,8.96,22852
23853,Miojo,17.92,22853
23854,Sabão,35.84,22854
23855,Perfume,71.68,22855
23856,Shampoo,143.36,22856
23857,Condicionador,286.72,22857
23858,Gilete,573.44,22858
23859,Talheres,1.12,22859
23860,Refrigerante,2.24,22860
23861,Torta,4.48,22861
23862,Frango,8.96,22862
23863,Carne,17.92,22863
23864,Vassoura,35.84,22864
23865,Bucha,71.68,22865
23866,Limpeza,143.36,22866
23867,Sabonete,286.72,22867
23868,Pão,573.44,22868
23869,Alho,1146.88,22869
23870,Cenoura,1.12,22870
23871,Batata,2.24,22871
23872,Repolho,4.48,22872
23873,Maionese,8.96,22873
23874,Ketchup,17.92,22874
23875,Mostarda,35.84,22875
23876,Macarrão,71.68,22876
23877,Miojo,143.36,22877
23878,Sabão,286.72,22878
23879,Perfume,573.44,22879
23880,Shampoo,1.12,22880
23881,Condicionador,2.24,22881
23882,Gilete,4.48,22882
23883,Talheres,8.96,22883
23884,Refrigerante,17.92,22884
23885,Torta,35.84,22885
23886,Frango,71.68,22886
23887,Carne,143.36,22887
23888,Vassoura,286.72,22888
23889,Bucha,573.44,22889
23890,Limpeza,1146.88,22890
23891,,1.12,22891
23892,,2.24,22892
23893,,4.48,22893
23894,,8.96,22894
23895,,17.92,22895
23896,Sabonete,35.84,22896
23897,Pão,71.68,22897
23898,Alho,143.36,22898
23899,Cenoura,286.72,22899
23900,Batata,573.44,22900
23901,Repolho,1.12,22901
23902,Maionese,2.24,22902
23903,Ketchup,4.48,22903
23904,Mostarda,8.96,22904
23905,Macarrão,17.92,22905
23906,Miojo,35.84,22906
23907,Sabão,71.68,22907
23908,Perfume,143.36,22908
23909,Shampoo,286.72,22909
23910,Condicionador,573.44,22910
23911,Gilete,1146.88,22911
23912,Talheres,1.12,22912
23913,Refrigerante,2.24,22913
23914,Torta,4.48,22914
23915,Frango,8.96,22915
23916,Carne,17.92,22916
23917,Vassoura,35.84,22917
23918,Bucha,71.68,22918
23919,Limpeza,143.36,22919
23920,Sabonete,286.72,22920
23921,Pão,573.44,22921
23922,Alho,1.12,22922
23923,Cenoura,2.24,22923
23924,Batata,4.48,22924
23925,Repolho,8.96,22925
23926,Maionese,17.92,22926
23927,Ketchup,35.84,22927
23928,Mostarda,71.68,22928
23929,Macarrão,143.36,22929
23930,Miojo,286.72,22930
23931,Sabão,573.44,22931
23932,Perfume,1146.88,22932
23933,Shampoo,1.12,22933
23934,Condicionador,2.24,22934
23935,Gilete,4.48,22935
23936,Talheres,8.96,22936
23937,Refrigerante,17.92,22937
23938,Torta,35.84,22938
23939,Frango,71.68,22939
23940,Carne,143.36,22940
23941,Vassoura,286.72,22941
23942,Bucha,573.44,22942
23943,Limpeza,1.12,22943
23944,Sabonete,2.24,22944
23945,Pão,4.48,22945
23946,Alho,8.96,22946
23947,Cenoura,17.92,22947
23948,Batata,35.84,22948
23949,Repolho,71.68,22949
23950,Maionese,143.36,22950
23951,Ketchup,286.72,22951
23952,Mostarda,573.44,22952
23953,Macarrão,1146.88,22953
23954,Miojo,1.12,22954
23955,Sabão,2.24,22955
23956,Perfume,4.48,22956
23957,Shampoo,8.96,22957
23958,Condicionador,17.92,22958
23959,Gilete,35.84,22959
23960,Talheres,71.68,22960
23961,Refrigerante,143.36,22961
23962,Torta,286.72,22962
23963,Frango,573.44,22963
23964,Carne,1.12,22964
23965,Vassoura,2.24,22965
23966,Bucha,4.48,22966
23967,Limpeza,8.96,22967
23968,Sabonete,17.92,22968
23969,Pão,35.84,22969
23970,Alho,71.68,22970
23971,Cenoura,143.36,22971
23972,Batata,286.72,22972
23973,Repolho,573.44,22973
23974,Maionese,1146.88,22974
23975,Ketchup,1.12,22975
23976,Mostarda,2.24,22976
23977,Macarrão,4.48,22977
23978,Miojo,8.96,22978
23979,Sabão,17.92,22979
23980,Perfume,35.84,22980
23981,Shampoo,71.68,22981
23982,Condicionador,143.36,22982
23983,Gilete,286.72,22983
23984,Talheres,573.44,22984
23985,Refrigerante,1.12,22985
23986,Torta,2.24,22986
23987,Frango,4.48,22987
23988,Carne,8.96,22988
23989,Vassoura,17.92,22989
23990,Bucha,35.84,22990
23991,Limpeza,71.68,22991
23992,Sabonete,143.36,22992
23993,Pão,286.72,22993
23994,Alho,573.44,22994
23995,Cenoura,1146.88,22995
23996,Batata,1.12,22996
23997,Repolho,2.24,22997
23998,Maionese,4.48,22998
23999,Ketchup,8.96,22999
24000,Mostarda,17.92,23000
24001,Macarrão,35.84,23001
24002,Miojo,71.68,23002
24003,Sabão,143.36,23003
24004,Perfume,286.72,23004
24005,Shampoo,573.44,23005
24006,Condicionador,1.12,23006
24007,Gilete,2.24,23007
24008,Talheres,4.48,23008
24009,Refrigerante,8.96,23009
24010,Torta,17.92,23010
24011,Frango,35.84,23011
24012,Carne,71.68,23012
24013,Vassoura,143.36,23013
24014,Bucha,286.72,23014
24015,Limpeza,573.44,23015
24016,Sabonete,1146.88,23016
24017,Pão,1.12,23017
24018,Alho,2.24,23018
24019,Cenoura,4.48,23019
24020,Batata,8.96,23020
24021,Repolho,17.92,23021
24022,Maionese,35.84,23022
24023,Ketchup,71.68,23023
24024,Mostarda,143.36,23024
24025,Macarrão,286.72,23025
24026,Miojo,573.44,23026
24027,Sabão,1.12,23027
24028,Perfume,2.24,23028
24029,Shampoo,4.48,23029
24030,Condicionador,8.96,23030
24031,Gilete,17.92,23031
24032,Talheres,35.84,23032
24033,Refrigerante,71.68,23033
24034,Torta,143.36,23034
24035,Frango,286.72,23035
24036,Carne,573.44,23036
24037,Vassoura,1146.88,23037
24038,Bucha,1.12,23038
24039,Limpeza,2.24,23039
24040,Sabonete,4.48,23040
24041,Pão,8.96,23041
24042,Alho,17.92,23042
24043,Cenoura,35.84,23043
24044,Batata,71.68,23044
24045,Repolho,143.36,23045
24046,Maionese,286.72,23046
24047,Ketchup,573.44,23047
24048,Mostarda,1.12,23048
24049,Macarrão,2.24,23049
24050,Miojo,4.48,23050
24051,Sabão,8.96,23051
24052,Perfume,17.92,23052
24053,Shampoo,35.84,23053
24054,Condicionador,71.68,23054
24055,Gilete,143.36,23055
24056,Talheres,286.72,23056
24057,Refrigerante,573.44,23057
24058,Torta,1146.88,23058
24059,Frango,1.12,23059
24060,Carne,2.24,23060
24061,Vassoura,4.48,23061
24062,Bucha,8.96,23062
24063,Limpeza,17.92,23063
24064,Sabonete,35.84,23064
24065,Pão,71.68,23065
24066,Alho,143.36,23066
24067,Cenoura,286.72,23067
24068,Batata,573.44,23068
24069,Repolho,1.12,23069
24070,Maionese,2.24,23070
24071,Ketchup,4.48,23071
24072,Mostarda,8.96,23072
24073,Macarrão,17.92,23073
24074,Miojo,35.84,23074
24075,Sabão,71.68,23075
24076,Perfume,143.36,23076
24077,Shampoo,286.72,23077
24078,Condicionador,573.44,23078
24079,Gilete,1146.88,23079
24080,Talheres,1.12,23080
24081,Refrigerante,2.24,23081
24082,Torta,4.48,23082
24083,Frango,8.96,23083
24084,Carne,17.92,23084
24085,Vassoura,35.84,23085
24086,Bucha,71.68,23086
24087,Limpeza,143.36,23087
24088,Sabonete,286.72,23088
24089,Pão,573.44,23089
24090,Alho,1.12,23090
24091,Cenoura,2.24,23091
24092,Batata,4.48,23092
24093,Repolho,8.96,23093
24094,Maionese,17.92,23094
24095,Ketchup,35.84,23095
24096,Mostarda,71.68,23096
24097,Macarrão,143.36,23097
24098,Miojo,286.72,23098
24099,Sabão,573.44,23099
24100,Perfume,1146.88,23100
24101,Shampoo,1.12,23101
24102,Condicionador,2.24,23102
24103,Gilete,4.48,23103
24104,Talheres,8.96,23104
24105,Refrigerante,17.92,23105
24106,Torta,35.84,23106
24107,Frango,71.68,23107
24108,Carne,143.36,23108
24109,Vassoura,286.72,23109
24110,Bucha,573.44,23110
24111,Limpeza,1.12,23111
24112,Sabonete,2.24,23112
24113,Pão,4.48,23113
24114,Alho,8.96,23114
24115,Cenoura,17.92,23115
24116,Batata,35.84,23116
24117,Repolho,71.68,23117
24118,Maionese,143.36,23118
24119,Ketchup,286.72,23119
24120,Mostarda,573.44,23120
24121,Macarrão,1146.88,23121
24122,Miojo,1.12,23122
24123,Sabão,2.24,23123
24124,Perfume,4.48,23124
24125,Shampoo,8.96,23125
24126,Condicionador,17.92,23126
24127,Gilete,35.84,23127
24128,Talheres,71.68,23128
24129,Refrigerante,143.36,23129
24130,Torta,286.72,23130
24131,Frango,573.44,23131
24132,Carne,1.12,23132
24133,Vassoura,2.24,23133
24134,Bucha,4.48,23134
24135,Limpeza,8.96,23135
24136,Sabonete,17.92,23136
24137,Pão,35.84,23137
24138,Alho,71.68,23138
24139,Cenoura,143.36,23139
24140,Batata,286.72,23140
24141,Repolho,573.44,23141
24142,Maionese,1146.88,23142
24143,Ketchup,1.12,23143
24144,Mostarda,2.24,23144
24145,Macarrão,4.48,23145
24146,Miojo,8.96,23146
24147,Sabão,17.92,23147
24148,Perfume,35.84,23148
24149,Shampoo,71.68,23149
24150,Condicionador,143.36,23150
24151,Gilete,286.72,23151
24152,Talheres,573.44,23152
24153,Refrigerante,1.12,23153
24154,Torta,2.24,23154
24155,Frango,4.48,23155
24156,Carne,8.96,23156
24157,Vassoura,17.92,23157
24158,Bucha,35.84,23158
24159,Limpeza,71.68,23159
24160,Sabonete,143.36,23160
24161,Pão,286.72,23161
24162,Alho,573.44,23162
24163,Cenoura,1146.88,23163
24164,Batata,1.12,23164
24165,Repolho,2.24,23165
24166,Maionese,4.48,23166
24167,Ketchup,8.96,23167
24168,Mostarda,17.92,23168
24169,Macarrão,35.84,23169
24170,Miojo,71.68,23170
24171,Sabão,143.36,23171
24172,Perfume,286.72,23172
24173,Shampoo,573.44,23173
24174,Condicionador,1.12,23174
24175,Gilete,2.24,23175
24176,Talheres,4.48,23176
24177,Refrigerante,8.96,23177
24178,Torta,17.92,23178
24179,Frango,35.84,23179
24180,Carne,71.68,23180
24181,Vassoura,143.36,23181
24182,Bucha,286.72,23182
24183,Limpeza,573.44,23183
24184,Sabonete,1146.88,23184
24185,Pão,1.12,23185
24186,Alho,2.24,23186
24187,Cenoura,4.48,23187
24188,Batata,8.96,23188
24189,Repolho,17.92,23189
24190,Maionese,35.84,23190
24191,Ketchup,71.68,23191
24192,Mostarda,143.36,23192
24193,Macarrão,286.72,23193
24194,Miojo,573.44,23194
24195,Sabão,1.12,23195
24196,Perfume,2.24,23196
24197,Shampoo,4.48,23197
24198,Condicionador,8.96,23198
24199,Gilete,17.92,23199
24200,Talheres,35.84,23200
24201,Refrigerante,71.68,23201
24202,Torta,143.36,23202
24203,Frango,286.72,23203
24204,Carne,573.44,23204
24205,Vassoura,1146.88,23205
24206,Bucha,1.12,23206
24207,Limpeza,2.24,23207
24208,Frango,4.48,23208
24209,Carne,8.96,23209
24210,Vassoura,17.92,23210
24211,Bucha,35.84,23211
24212,Limpeza,71.68,23212
24213,Sabonete,143.36,23213
24214,Pão,286.72,23214
24215,Alho,573.44,23215
24216,Cenoura,1.12,23216
24217,Batata,2.24,23217
24218,Repolho,4.48,23218
24219,Maionese,8.96,23219
24220,Ketchup,17.92,23220
24221,Mostarda,35.84,23221
24222,Macarrão,71.68,23222
24223,Miojo,143.36,23223
24224,Sabão,286.72,23224
24225,Perfume,573.44,23225
24226,Shampoo,1146.88,23226
24227,Condicionador,1.12,23227
24228,Gilete,2.24,23228
24229,Talheres,4.48,23229
24230,Refrigerante,8.96,23230
24231,Torta,17.92,23231
24232,Frango,35.84,23232
24233,Carne,71.68,23233
24234,Vassoura,143.36,23234
24235,Bucha,286.72,23235
24236,Limpeza,573.44,23236
24237,Sabonete,1.12,23237
24238,Pão,2.24,23238
24239,Alho,4.48,23239
24240,Cenoura,8.96,23240
24241,Batata,17.92,23241
24242,Repolho,35.84,23242
24243,Maionese,71.68,23243
24244,Ketchup,143.36,23244
24245,Mostarda,286.72,23245
24246,Macarrão,573.44,23246
24247,Miojo,1146.88,23247
24248,Sabão,1.12,23248
24249,Perfume,2.24,23249
24250,Shampoo,4.48,23250
24251,Condicionador,8.96,23251
24252,Gilete,17.92,23252
24253,Talheres,35.84,23253
24254,Refrigerante,71.68,23254
24255,Torta,143.36,23255
24256,Frango,286.72,23256
24257,Carne,573.44,23257
24258,Vassoura,1.12,23258
24259,Bucha,2.24,23259
24260,Limpeza,4.48,23260
24261,Sabonete,8.96,23261
24262,Pão,17.92,23262
24263,Alho,35.84,23263
24264,Cenoura,71.68,23264
24265,Batata,143.36,23265
24266,Repolho,286.72,23266
24267,Maionese,573.44,23267
24268,Ketchup,1146.88,23268
24269,Mostarda,1.12,23269
24270,Macarrão,2.24,23270
24271,Miojo,4.48,23271
24272,Sabão,8.96,23272
24273,Perfume,17.92,23273
24274,Shampoo,35.84,23274
24275,Condicionador,71.68,23275
24276,Gilete,143.36,23276
24277,Talheres,286.72,23277
24278,Refrigerante,573.44,23278
24279,Torta,1.12,23279
24280,Frango,2.24,23280
24281,Carne,4.48,23281
24282,Vassoura,8.96,23282
24283,Bucha,17.92,23283
24284,Limpeza,35.84,23284
24285,Sabonete,71.68,23285
24286,Pão,143.36,23286
24287,Alho,286.72,23287
24288,Cenoura,573.44,23288
24289,Batata,1146.88,23289
24290,Repolho,1.12,23290
24291,Maionese,2.24,23291
24292,Ketchup,4.48,23292
24293,Mostarda,8.96,23293
24294,Macarrão,17.92,23294
24295,Miojo,35.84,23295
24296,Sabão,71.68,23296
24297,Perfume,143.36,23297
24298,Shampoo,286.72,23298
24299,Condicionador,573.44,23299
24300,Gilete,1.12,23300
24301,Talheres,2.24,23301
24302,Refrigerante,4.48,23302
24303,Torta,8.96,23303
24304,Frango,17.92,23304
24305,Carne,35.84,23305
24306,Vassoura,71.68,23306
24307,Bucha,143.36,23307
24308,Limpeza,286.72,23308
24309,Sabonete,573.44,23309
24310,Pão,1146.88,23310
24311,Alho,1.12,23311
24312,Cenoura,2.24,23312
24313,Batata,4.48,23313
24314,Repolho,8.96,23314
24315,Maionese,17.92,23315
24316,Ketchup,35.84,23316
24317,Mostarda,71.68,23317
24318,Macarrão,143.36,23318
24319,Miojo,286.72,23319
24320,Sabão,573.44,23320
24321,Perfume,1.12,23321
24322,Shampoo,2.24,23322
24323,Condicionador,4.48,23323
24324,Gilete,8.96,23324
24325,Talheres,17.92,23325
24326,Refrigerante,35.84,23326
24327,Torta,71.68,23327
24328,Frango,143.36,23328
24329,Carne,286.72,23329
24330,Vassoura,573.44,23330
24331,Bucha,1146.88,23331
24332,Limpeza,1.12,23332
24333,Sabonete,2.24,23333
24334,Pão,4.48,23334
24335,Alho,8.96,23335
24336,Cenoura,17.92,23336
24337,Batata,35.84,23337
24338,Repolho,71.68,23338
24339,Maionese,143.36,23339
24340,Ketchup,286.72,23340
24341,Mostarda,573.44,23341
24342,Macarrão,1.12,23342
24343,Miojo,2.24,23343
24344,Sabão,4.48,23344
24345,Perfume,8.96,23345
24346,Shampoo,17.92,23346
24347,Condicionador,35.84,23347
24348,Gilete,71.68,23348
24349,Talheres,143.36,23349
24350,Refrigerante,286.72,23350
24351,Torta,573.44,23351
24352,Frango,1146.88,23352
24353,Carne,1.12,23353
24354,Vassoura,2.24,23354
24355,Bucha,4.48,23355
24356,Limpeza,8.96,23356
24357,Sabonete,17.92,23357
24358,Pão,35.84,23358
24359,Alho,71.68,23359
24360,Cenoura,143.36,23360
24361,Batata,286.72,23361
24362,Repolho,573.44,23362
24363,Maionese,1.12,23363
24364,Ketchup,2.24,23364
24365,Mostarda,4.48,23365
24366,Macarrão,8.96,23366
24367,Miojo,17.92,23367
24368,Sabão,35.84,23368
24369,Perfume,71.68,23369
24370,Shampoo,143.36,23370
24371,Condicionador,286.72,23371
24372,Gilete,573.44,23372
24373,Talheres,1146.88,23373
24374,Refrigerante,1.12,23374
24375,Torta,2.24,23375
24376,Frango,4.48,23376
24377,Carne,8.96,23377
24378,Vassoura,17.92,23378
24379,Bucha,35.84,23379
24380,Limpeza,71.68,23380
24381,Sabonete,143.36,23381
24382,Pão,286.72,23382
24383,Alho,573.44,23383
24384,Cenoura,1.12,23384
24385,Batata,2.24,23385
24386,Repolho,4.48,23386
24387,Maionese,8.96,23387
24388,Ketchup,17.92,23388
24389,Mostarda,35.84,23389
24390,Macarrão,71.68,23390
24391,Miojo,143.36,23391
24392,Sabão,286.72,23392
24393,Perfume,573.44,23393
24394,Shampoo,1146.88,23394
24395,Condicionador,1.12,23395
24396,Gilete,2.24,23396
24397,Talheres,4.48,23397
24398,Refrigerante,8.96,23398
24399,Torta,17.92,23399
24400,Frango,35.84,23400
24401,Carne,71.68,23401
24402,Vassoura,143.36,23402
24403,Bucha,286.72,23403
24404,Limpeza,573.44,23404
24405,Sabonete,1.12,23405
24406,Pão,2.24,23406
24407,Alho,4.48,23407
24408,Cenoura,8.96,23408
24409,Batata,17.92,23409
24410,Repolho,35.84,23410
24411,Maionese,71.68,23411
24412,Ketchup,143.36,23412
24413,Mostarda,286.72,23413
24414,Macarrão,573.44,23414
24415,Miojo,1146.88,23415
24416,Sabão,1.12,23416
24417,Perfume,2.24,23417
24418,Shampoo,4.48,23418
24419,Condicionador,8.96,23419
24420,Gilete,17.92,23420
24421,Talheres,35.84,23421
24422,Refrigerante,71.68,23422
24423,Torta,143.36,23423
24424,Frango,286.72,23424
24425,Carne,573.44,23425
24426,Vassoura,1.12,23426
24427,Bucha,2.24,23427
24428,Limpeza,4.48,23428
24429,Sabonete,8.96,23429
24430,Pão,17.92,23430
24431,Alho,35.84,23431
24432,Cenoura,71.68,23432
24433,Batata,143.36,23433
24434,Repolho,286.72,23434
24435,Maionese,573.44,23435
24436,Ketchup,1146.88,23436
24437,Mostarda,1.12,23437
24438,Macarrão,2.24,23438
24439,Miojo,4.48,23439
24440,Sabão,8.96,23440
24441,Perfume,17.92,23441
24442,Shampoo,35.84,23442
24443,Condicionador,71.68,23443
24444,Gilete,143.36,23444
24445,Talheres,286.72,23445
24446,Refrigerante,573.44,23446
24447,Torta,1.12,23447
24448,Frango,2.24,23448
24449,Carne,4.48,23449
24450,Vassoura,8.96,23450
24451,Bucha,17.92,23451
24452,Limpeza,35.84,23452
24453,Sabonete,71.68,23453
24454,Pão,143.36,23454
24455,Alho,286.72,23455
24456,Cenoura,573.44,23456
24457,Batata,1146.88,23457
24458,Repolho,1.12,23458
24459,Maionese,2.24,23459
24460,Ketchup,4.48,23460
24461,Mostarda,8.96,23461
24462,Macarrão,17.92,23462
24463,Miojo,35.84,23463
24464,Sabão,71.68,23464
24465,Perfume,143.36,23465
24466,Shampoo,286.72,23466
24467,Condicionador,573.44,23467
24468,Gilete,1.12,23468
24469,Talheres,2.24,23469
24470,Refrigerante,4.48,23470
24471,Torta,8.96,23471
24472,Frango,17.92,23472
24473,Carne,35.84,23473
24474,Vassoura,71.68,23474
24475,Bucha,143.36,23475
24476,Limpeza,286.72,23476
24477,Sabonete,573.44,23477
24478,Pão,1146.88,23478
24479,Alho,1.12,23479
24480,Cenoura,2.24,23480
24481,Batata,4.48,23481
24482,Repolho,8.96,23482
24483,Maionese,17.92,23483
24484,Ketchup,35.84,23484
24485,Mostarda,71.68,23485
24486,Macarrão,143.36,23486
24487,Miojo,286.72,23487
24488,Sabão,573.44,23488
24489,Perfume,1.12,23489
24490,Shampoo,2.24,23490
24491,Condicionador,4.48,23491
24492,Gilete,8.96,23492
24493,Talheres,17.92,23493
24494,Refrigerante,35.84,23494
24495,Torta,71.68,23495
24496,Frango,143.36,23496
24497,Carne,286.72,23497
24498,Vassoura,573.44,23498
24499,Bucha,1146.88,23499
24500,Limpeza,1.12,23500
24501,Sabonete,2.24,23501
24502,Pão,4.48,23502
24503,Alho,8.96,23503
24504,Cenoura,17.92,23504
24505,Batata,35.84,23505
24506,Repolho,71.68,23506
24507,Maionese,143.36,23507
24508,Ketchup,286.72,23508
24509,Mostarda,573.44,23509
24510,Macarrão,1.12,23510
24511,Miojo,2.24,23511
24512,Sabão,4.48,23512
24513,Perfume,8.96,23513
24514,Shampoo,17.92,23514
24515,Condicionador,35.84,23515
24516,Gilete,71.68,23516
24517,Talheres,143.36,23517
24518,Refrigerante,286.72,23518
24519,Torta,573.44,23519
24520,Frango,1146.88,23520
24521,Carne,1.12,23521
24522,Vassoura,2.24,23522
24523,Bucha,4.48,23523
24524,Limpeza,8.96,23524
24525,Frango,17.92,23525
24526,Carne,35.84,23526
24527,Vassoura,71.68,23527
24528,Bucha,143.36,23528
24529,Limpeza,286.72,23529
24530,Sabonete,573.44,23530
24531,Pão,1.12,23531
24532,Alho,2.24,23532
24533,Cenoura,4.48,23533
24534,Batata,8.96,23534
24535,Repolho,17.92,23535
24536,Maionese,35.84,23536
24537,Ketchup,71.68,23537
24538,Mostarda,143.36,23538
24539,Macarrão,286.72,23539
24540,Miojo,573.44,23540
24541,Sabão,1146.88,23541
24542,Perfume,1.12,23542
24543,Shampoo,2.24,23543
24544,Condicionador,4.48,23544
24545,Gilete,8.96,23545
24546,Talheres,17.92,23546
24547,Refrigerante,35.84,23547
24548,Torta,71.68,23548
24549,Frango,143.36,23549
24550,Carne,286.72,23550
24551,Vassoura,573.44,23551
24552,Bucha,1.12,23552
24553,Limpeza,2.24,23553
24554,Sabonete,4.48,23554
24555,Pão,8.96,23555
24556,Alho,17.92,23556
24557,Cenoura,35.84,23557
24558,Batata,71.68,23558
24559,Repolho,143.36,23559
24560,Maionese,286.72,23560
24561,Ketchup,573.44,23561
24562,Mostarda,1146.88,23562
24563,Macarrão,1.12,23563
24564,Miojo,2.24,23564
24565,Sabão,4.48,23565
24566,Perfume,8.96,23566
24567,Shampoo,17.92,23567
24568,Condicionador,35.84,23568
24569,Gilete,71.68,23569
24570,Talheres,143.36,23570
24571,Refrigerante,286.72,23571
24572,Torta,573.44,23572
24573,Frango,1.12,23573
24574,Carne,2.24,23574
24575,Vassoura,4.48,23575
24576,Bucha,8.96,23576
24577,Limpeza,17.92,23577
24578,Sabonete,35.84,23578
24579,Pão,71.68,23579
24580,Alho,143.36,23580
24581,Cenoura,286.72,23581
24582,Batata,573.44,23582
24583,Repolho,1146.88,23583
24584,Maionese,1.12,23584
24585,Ketchup,2.24,23585
24586,Mostarda,4.48,23586
24587,Macarrão,8.96,23587
24588,Miojo,17.92,23588
24589,Sabão,35.84,23589
24590,Perfume,71.68,23590
24591,Shampoo,143.36,23591
24592,Condicionador,286.72,23592
24593,Gilete,573.44,23593
24594,Talheres,1.12,23594
24595,Refrigerante,2.24,23595
24596,Torta,4.48,23596
24597,Frango,8.96,23597
24598,Carne,17.92,23598
24599,Vassoura,35.84,23599
24600,Bucha,71.68,23600
24601,Limpeza,143.36,23601
24602,Sabonete,286.72,23602
24603,Pão,573.44,23603
24604,Alho,1146.88,23604
24605,Cenoura,1.12,23605
24606,Batata,2.24,23606
24607,Repolho,4.48,23607
24608,Maionese,8.96,23608
24609,Ketchup,17.92,23609
24610,Mostarda,35.84,23610
24611,Macarrão,71.68,23611
24612,Miojo,143.36,23612
24613,Sabão,286.72,23613
24614,Perfume,573.44,23614
24615,Shampoo,1.12,23615
24616,Condicionador,2.24,23616
24617,Gilete,4.48,23617
24618,Talheres,8.96,23618
24619,Refrigerante,17.92,23619
24620,Torta,35.84,23620
24621,Frango,71.68,23621
24622,Carne,143.36,23622
24623,Vassoura,286.72,23623
24624,Bucha,573.44,23624
24625,Limpeza,1146.88,23625
24626,Sabonete,1.12,23626
24627,Pão,2.24,23627
24628,Alho,4.48,23628
24629,Cenoura,8.96,23629
24630,Batata,17.92,23630
24631,Repolho,35.84,23631
24632,Maionese,71.68,23632
24633,Ketchup,143.36,23633
24634,Mostarda,286.72,23634
24635,Macarrão,573.44,23635
24636,Miojo,1.12,23636
24637,Sabão,2.24,23637
24638,Perfume,4.48,23638
24639,Shampoo,8.96,23639
24640,Condicionador,17.92,23640
24641,Gilete,35.84,23641
24642,Talheres,71.68,23642
24643,Refrigerante,143.36,23643
24644,Torta,286.72,23644
24645,Frango,573.44,23645
24646,Carne,1146.88,23646
24647,Vassoura,1.12,23647
24648,Bucha,2.24,23648
24649,Limpeza,4.48,23649
24650,Sabonete,8.96,23650
24651,Pão,17.92,23651
24652,Alho,35.84,23652
24653,Cenoura,71.68,23653
24654,Batata,143.36,23654
